geometry,h3_index,bike_path_length,main_roads_length,walks_length,green_space_area,distance_to_city_center,service_amenity_count
"POLYGON ((19.99167681343659 50.00318122280991, 19.98765189625789 50.00054899833148, 19.983602851372176 50.00251907790716, 19.983578689747436 50.0071209655518, 19.987603283882056 50.00975309113904, 19.99165236266952 50.00778342799043, 19.99167681343659 50.00318122280991, 19.99167681343659 50.00318122280991))",885262c007fffff,0.0,2476.378441891478,20546.744590350485,61486.2430349957,4729.774943418806,106
"POLYGON ((19.9510993771682 50.041265849582956, 19.947076472313263 50.03863463462005, 19.943029833641706 50.040601339474414, 19.943006065989614 50.04519884316893, 19.94702864775285 50.04782995883955, 19.951075320243742 50.04586367012539, 19.9510993771682 50.041265849582956, 19.9510993771682 50.041265849582956))",885262c0a3fffff,1280.922669786235,2660.3991979967545,49338.063147086956,105709.5885962513,3636.360736601596,433
"POLYGON ((20.007517745755344 50.05971935328563, 20.003495194413173 50.05708667642044, 19.999446532182418 50.0590532047597, 19.999420388069193 50.063651993363386, 20.003442616540305 50.06628457059472, 20.00749131197961 50.06431845887371, 20.007517745755344 50.05971935328563, 20.007517745755344 50.05971935328563))",885262c2b1fffff,959.2021471357757,2420.5799893449685,32897.95822685715,27510.947661983217,1712.3908935704153,80
"POLYGON ((19.999824654671997 49.990034031379956, 19.995799091401913 49.98740160934448, 19.99174946283224 49.98937274170425, 19.991725363542255 49.99397587963888, 19.995750603766123 49.996608202933395, 19.999800266310153 49.99463748705195, 19.999824654671997 49.990034031379956, 19.999824654671997 49.990034031379956))",885262c063fffff,0.0,1711.4349752764365,7482.516575519041,53182.04124574481,6152.44352478652,2
"POLYGON ((19.95524174723703 50.020903388302045, 19.95121791031034 50.01827208345726, 19.947170720518383 50.02024025571239, 19.94714733364207 50.02483931667866, 19.95117084744631 50.02747052247936, 19.95521807123326 50.025502766375496, 19.95524174723703 50.020903388302045, 19.95524174723703 50.020903388302045))",885262c1d3fffff,846.9828331263883,568.5954030920052,20263.270013326553,41079.240082567034,4272.191409044358,41
"POLYGON ((20.068274164779226 50.030197535911135, 20.064249822346703 50.02756332250918, 20.06019807468314 50.0295330304873, 20.060170636383386 50.03413653480514, 20.06419465607693 50.03677064882728, 20.06824643679311 50.034801357928906, 20.068274164779226 50.030197535911135, 20.068274164779226 50.030197535911135))",885262c253fffff,0.0,0.0,11059.161248927669,0.0,5112.025261540236,0
"POLYGON ((19.9108885187521 50.01036033621995, 19.906864585362225 50.00773017715882, 19.902819063971474 50.00969821721516, 19.902797441519876 50.01429600057038, 19.906821051623727 50.01692606080569, 19.910866607449098 50.014958436529255, 19.9108885187521 50.01036033621995, 19.9108885187521 50.01036033621995))",885262cf59fffff,0.0,576.472473727247,23890.648792910273,75087.91220976869,7579.771777242495,36
"POLYGON ((20.06819062879528 50.04400806712771, 20.06416689695066 50.041373844614775, 20.060115407868455 50.04334260876353, 20.060087617702077 50.047945178348385, 20.064111026837434 50.05057930130762, 20.068162548832447 50.04861095425322, 20.06819062879528 50.04400806712771, 20.06819062879528 50.04400806712771))",885262d521fffff,399.72500843087073,0.0,12130.534815167917,4516.916765557839,4831.351277390366,5
"POLYGON ((20.177193117197955 50.05991203968621, 20.17316923707971 50.05727500246207, 20.169113506554325 50.05924477464126, 20.169081624198537 50.06385116606263, 20.173105181998494 50.06648810332012, 20.177160944456595 50.0645187491405, 20.177193117197955 50.05991203968621, 20.177193117197955 50.05991203968621))",8852666da3fffff,0.0,0.0,4620.910875533396,6520.8643711691,12797.946969126577,0
"POLYGON ((19.93052629521271 50.11541596449014, 19.92650683253959 50.11278522401791, 19.92246243796417 50.114746480052204, 19.922437472824075 50.11933806052414, 19.92645661250155 50.12196870081347, 19.930501040298612 50.120007860831066, 19.93052629521271 50.11541596449014, 19.93052629521271 50.11541596449014))",885262c517fffff,0.0,1192.0495900006404,19195.62820565113,49783.13825183496,9387.245734407094,25
"POLYGON ((19.94310043632256 50.02680696323219, 19.939076959925597 50.02417596492213, 19.93503038920289 50.02614350193568, 19.93500726083497 50.03074162121736, 19.939030414083547 50.03337252043251, 19.943077018832383 50.031405399478345, 19.94310043632256 50.02680696323219, 19.94310043632256 50.02680696323219))",885262c19bfffff,1776.3260962005138,3444.6791709180343,28331.490391889045,9139.975973003104,4657.710347056385,216
"POLYGON ((19.99145254259424 50.044589872041435, 19.98742945382177 50.04195761922678, 19.983381184133275 50.04392487122245, 19.98335596971839 50.048523959578866, 19.987378735535398 50.05115611298118, 19.991427038706654 50.04918927745691, 19.99145254259424 50.044589872041435, 19.99145254259424 50.044589872041435))",885262c0c1fffff,768.5234199124918,810.2702003198663,32430.284723586665,29884.58332025745,704.2925742208699,44
"POLYGON ((20.019337296676152 50.10899882297218, 20.015316827038543 50.10636580706544, 20.01126858506672 50.108329200517076, 20.01124078009713 50.11292519312612, 20.01526092700966 50.11555810875675, 20.019309201600784 50.11359513207186, 20.019337296676152 50.10899882297218, 20.019337296676152 50.10899882297218))",885262c75dfffff,46.73502726763192,1478.7624883504127,12652.052306518583,9424.568978321031,7286.487305311791,1
"POLYGON ((19.946956035884167 50.06162061300297, 19.942934063096594 50.05898948870632, 19.93888797618574 50.06095472663202, 19.938863828402432 50.06555067274323, 19.942885478129213 50.0681816974999, 19.94693159868393 50.06621687570281, 19.946956035884167 50.06162061300297, 19.946956035884167 50.06162061300297))",885262c0b3fffff,323.32083151535664,0.0,44985.51432011493,76703.48168726599,4331.711924005044,943
"POLYGON ((20.100227721424922 50.088097072998956, 20.09620568519081 50.085461993428154, 20.09215367600677 50.087428363635304, 20.092123670816875 50.09202939602785, 20.096145384542282 50.09466437542712, 20.100197425950252 50.09269842262291, 20.100227721424922 50.088097072998956, 20.100227721424922 50.088097072998956))",885262d42dfffff,104.78951283998467,119.11661878947115,2065.48814236405,930.3806054863496,8616.848216657836,3
"POLYGON ((20.209515108597536 50.06258208712935, 20.205491100039644 50.05994421610388, 20.201434079026523 50.06191442713553, 20.201401034892452 50.066522090943884, 20.205424721244682 50.06915986190595, 20.20948177392059 50.067190069140615, 20.209515108597536 50.06258208712935, 20.209515108597536 50.06258208712935))",8852666dc7fffff,0.0,0.0,3562.4652135553088,67194.92051801745,15147.106989675736,0
"POLYGON ((19.923092491627248 49.99065626378324, 19.91906758837229 49.988025808693386, 19.915021189331227 49.989995425396145, 19.9149996589859 49.99459508134957, 19.91902423895135 49.99722543783813, 19.923070672535538 49.99525623699202, 19.923092491627248 49.99065626378324, 19.923092491627248 49.99065626378324))",885262c1a3fffff,0.0,4619.318348645574,13996.539645097871,17750.81744566761,8291.100394690013,2
"POLYGON ((20.160745689556002 50.10002102259519, 20.156723710798694 50.097384378037844, 20.152669404263158 50.09935109527867, 20.152637044820967 50.103954039185524, 20.156658701294116 50.106590583302705, 20.160713039477603 50.10462428397071, 20.160745689556002 50.10002102259519, 20.160745689556002 50.10002102259519))",885262d629fffff,0.0,0.0,1954.5941152977039,0.0,13045.458694985427,0
"POLYGON ((19.858473439471087 49.99916366596749, 19.854449454750448 49.99653485908421, 19.850405933724762 49.99850265685529, 19.850386362462434 50.0030988461843, 19.85441002370779 50.005727554483315, 19.85845357967465 50.00376017205517, 19.858473439471087 49.99916366596749, 19.858473439471087 49.99916366596749))",885262cf37fffff,0.0,3150.366296514451,4194.951930287913,243897.75343270882,11502.3860507087,4
"POLYGON ((20.05977419340142 50.09855286990214, 20.055752938888748 50.09591882246333, 20.051702811574447 50.09788370339201, 20.051673906335175 50.102482214692195, 20.055694838230522 50.10511616190705, 20.059744997966412 50.103151698062966, 20.05977419340142 50.09855286990214, 20.05977419340142 50.09855286990214))",885262d58dfffff,0.0,303.6109540168575,12207.500935412681,94651.76527686005,7335.091102436717,14
"POLYGON ((19.821971865358336 50.044422782833465, 19.817950184652094 50.04179487458825, 19.813909045757246 50.043758891021085, 19.81388955279636 50.048350400619, 19.817910910010024 50.05097820978193, 19.821952083660992 50.04901460844662, 19.821971865358336 50.044422782833465, 19.821971865358336 50.044422782833465))",885262cdddfffff,0.0,528.1632819155304,18064.324413672795,127186.99888864484,12921.940615086341,23
"POLYGON ((20.052282772052845 50.00124296342772, 20.04825727924788 49.998609185296274, 20.044205664830915 50.000580561187036, 20.044179509735766 50.005185298309755, 20.048204679687498 50.0078189774576, 20.052256327571566 50.00584801848397, 20.052282772052845 50.00124296342772, 20.052282772052845 50.00124296342772))",885262c205fffff,0.0,778.3833724961321,12176.65983324789,21366.56173943933,6128.121523255864,9
"POLYGON ((19.94702864775285 50.04782995883955, 19.943006065989614 50.04519884316893, 19.93895972002299 50.047165022552036, 19.93893592202017 50.051761901508804, 19.94295818069288 50.05439291781253, 19.947004560442817 50.052427154543814, 19.94702864775285 50.04782995883955, 19.94702864775285 50.04782995883955))",885262c0b5fffff,157.4766093954797,2440.366085673093,50661.311388693655,4415.031694983947,3918.804179985565,844
"POLYGON ((19.862227454277196 50.06152299809922, 19.858206184479634 50.05889404601544, 19.85416366340975 50.06085766814687, 19.854142377840503 50.06544982693756, 19.858163324308688 50.068078679646696, 19.862205879659374 50.066115472957165, 19.862227454277196 50.06152299809922, 19.862227454277196 50.06152299809922))",885262cc19fffff,571.6920668782536,0.0,15635.967485737188,215151.40668432784,10187.658009276745,4
"POLYGON ((20.03181476025488 50.04791634966954, 20.02779149180541 50.0452830582053, 20.023741594340102 50.047250857600844, 20.023714932162147 50.05185153167535, 20.027737877793083 50.054484723607196, 20.031787808404495 50.0525173410145, 20.03181476025488 50.04791634966954, 20.03181476025488 50.04791634966954))",885262c28dfffff,1075.7348599960005,0.0,5953.849470056706,3319.104564850356,2231.595023254112,0
"POLYGON ((20.1161898695667 50.11704200910951, 20.11216898915041 50.1144064986407, 20.10811685169202 50.11637119899522, 20.10808556282432 50.12097099227255, 20.112106120847937 50.123606402174396, 20.11615829011595 50.12164211938331, 20.1161898695667 50.11704200910951, 20.1161898695667 50.11704200910951))",885262d40bfffff,0.0,1180.1771324260012,15586.118095150274,37579.088178108555,11565.287881278147,8
"POLYGON ((20.136517901174216 50.09801153768627, 20.132496020528766 50.09537551780329, 20.1284426839794 50.09734190736687, 20.128411196209008 50.10194389912168, 20.132432754486267 50.10457981863724, 20.13648612288608 50.102613846782795, 20.136517901174216 50.09801153768627, 20.136517901174216 50.09801153768627))",885262d44dfffff,0.0,12.146806202117,6573.55598555086,0.0,11417.609936500303,2
"POLYGON ((20.044046973955723 50.028204314217206, 20.040022737044303 50.02557072460473, 20.035971963924407 50.027540103327794, 20.035945394445214 50.03214265480028, 20.03996930853488 50.03477614510485, 20.044020114909475 50.032807183262385, 20.044046973955723 50.028204314217206, 20.044046973955723 50.028204314217206))",885262c217fffff,0.0,1773.871206444124,9266.571444260146,24379.479179116865,3615.6134477872656,20
"POLYGON ((19.914472273784998 50.10030143362577, 19.910452276709194 50.097671114976364, 19.906408275905243 50.0996330942753, 19.90638423866541 50.104224976334926, 19.910403912661387 50.106855195022206, 19.914447946960834 50.104893631629245, 19.914472273784998 50.10030143362577, 19.914472273784998 50.10030143362577))",885262c537fffff,0.0,1496.269791076432,11019.895496393325,3521.701900649225,8798.896169034742,7
"POLYGON ((20.003898965955518 49.9834587080202, 19.999873079638242 49.98082618731874, 19.995823159374776 49.98279784622396, 19.995799091401913 49.98740160934448, 19.999824654671997 49.990034031379956, 20.00387460894608 49.9880627889786, 20.003898965955518 49.9834587080202, 20.003898965955518 49.9834587080202))",885262c061fffff,0.0,2412.9431124408943,6139.520976763629,97129.67167557932,6890.6073398998205,2
"POLYGON ((20.03980621076298 50.062384931372506, 20.035783517156627 50.05975142346063, 20.03173355350265 50.06171838921006, 20.03170625049989 50.06631844600511, 20.035728621345058 50.06895185418695, 20.039778617938126 50.06698530532118, 20.03980621076298 50.062384931372506, 20.03980621076298 50.062384931372506))",885262c2d5fffff,651.5053417346244,0.0,8393.420643485671,8163.214039864711,3397.7331603736884,15
"POLYGON ((19.947308587633934 49.992639364509074, 19.943283570529424 49.99000828697155, 19.939236191077477 49.99197823331821, 19.939213794372517 49.996578841164705, 19.943238488268655 49.99920982002936, 19.947285902062053 49.9972402897379, 19.947308587633934 49.992639364509074, 19.947308587633934 49.992639364509074))",885262c18dfffff,20.115571996843297,2589.473771317801,16650.253208763083,46348.675856615795,7032.391204326478,49
"POLYGON ((20.172910192638263 50.0941199066015, 20.168887859260053 50.09148295336557, 20.164832938336797 50.09345030711102, 20.1648003191591 50.09805419610812, 20.168822330280143 50.10069104895436, 20.172877282820025 50.09872411321066, 20.172910192638263 50.0941199066015, 20.172910192638263 50.0941199066015))",885262d661fffff,0.0,0.0,3751.4065072795775,2863.286729922098,13543.359771780904,0
"POLYGON ((20.035561126494386 50.09654566678758, 20.03153997629296 50.093912242798986, 20.02749082384041 50.09587679664973, 20.02746278894932 50.100474357620946, 20.031483616450647 50.10310768145812, 20.035532801527072 50.10114354449293, 20.035561126494386 50.09654566678758, 20.035561126494386 50.09654566678758))",885262d5a3fffff,0.0,0.0,2970.362107804694,16877.730525957748,6282.6241793419,0
"POLYGON ((19.922681892042327 50.073408255098194, 19.91866064006114 50.070777744697324, 19.914615792794827 50.07274171420416, 19.9145921637871 50.07733577818489, 19.918613092655875 50.07996618894477, 19.922657973628734 50.07800263538238, 19.922681892042327 50.073408255098194, 19.922681892042327 50.073408255098194))",885262c525fffff,1626.9126810497087,3704.570880639355,49350.26154629439,28626.687164840423,6493.217989973461,310
"POLYGON ((20.16901750641641 50.07306301169827, 20.164994270933686 50.07042617448229, 20.160939122406294 50.072394891524205, 20.160907177485388 50.07700002785236, 20.164930090651772 50.079636764951765, 20.168985271039357 50.07766846585717, 20.16901750641641 50.07306301169827, 20.16901750641641 50.07306301169827))",8852666db7fffff,350.9001283278109,785.7515868452276,7909.667716497432,2317.217350696253,12499.232503222607,2
"POLYGON ((19.85422682312408 50.04707932911078, 19.85020498457208 50.044450592749676, 19.846162532373462 50.04641504564425, 19.84614188422345 50.051007819555856, 19.850163399389682 50.053636456739, 19.854205886075565 50.05167241920593, 19.85422682312408 50.04707932911078, 19.85422682312408 50.04707932911078))",885262cc03fffff,1966.123023713071,0.0,16812.48674268819,433545.0941493624,10598.793446151732,24
"POLYGON ((19.813790348247306 50.07130329590628, 19.809769921681205 50.06867557755043, 19.805729629900107 50.07063760690502, 19.805709730123727 50.07522693957277, 19.809729833229703 50.07785455852542, 19.81377015955608 50.07589294423099, 19.813790348247306 50.07130329590628, 19.813790348247306 50.07130329590628))",885262cca1fffff,0.0,5306.585941380174,11629.774218329787,31578.4379260618,13825.46092128164,13
"POLYGON ((19.943305936228324 49.985407054569876, 19.93928063366757 49.982776085972844, 19.935233288660594 49.98474644833395, 19.935211211753312 49.989347363295145, 19.939236191077477 49.99197823331821, 19.943283570529424 49.99000828697155, 19.943305936228324 49.985407054569876, 19.943305936228324 49.985407054569876))",885262c1e3fffff,0.0,110.70317831405411,10379.45160205395,47226.06875301431,7869.6752981796235,5
"POLYGON ((19.834036419246562 50.05230713730722, 19.830014982718648 50.04967891419767, 19.825973480616266 50.051642624567016, 19.82595338043989 50.056234142859424, 19.829974493529978 50.05886226676448, 19.834016030218123 50.05689897159895, 19.834036419246562 50.05230713730722, 19.834036419246562 50.05230713730722))",885262cc33fffff,221.59995549203347,1463.9630012875718,10355.249982526086,167740.53423293968,12078.922131824213,4
"POLYGON ((20.076094231017954 50.072288175445024, 20.072071686024287 50.06965372785647, 20.06802039035597 50.071620714031866, 20.067991607099295 50.07622173062405, 20.07201382947098 50.07885607828716, 20.07606515770522 50.07688950930117, 20.076094231017954 50.072288175445024, 20.076094231017954 50.072288175445024))",885262d515fffff,0.0,0.0,0.0,0.0,6204.534398715128,1
"POLYGON ((19.81802734091579 50.023424482880124, 19.81400476950041 50.02079669184525, 19.80996340677268 50.02276206262734, 19.80994458044578 50.02735480941888, 19.813966828311088 50.0299825016426, 19.818008226037268 50.028017545903325, 19.81802734091579 50.023424482880124, 19.81802734091579 50.023424482880124))",885262cdc5fffff,622.0331588492766,0.0,7007.289366798466,44653.98875566551,13427.755657004516,0
"POLYGON ((20.04412684741151 50.01439383869765, 20.040102000312068 50.01176025860841, 20.03605096889954 50.013730580844836, 20.036024751175958 50.018334066322225, 20.04004927542415 50.02096754727764, 20.044100340231118 50.01899764190688, 20.04412684741151 50.01439383869765, 20.04412684741151 50.01439383869765))",885262c239fffff,0.0,1193.664546405822,23818.356654465944,43991.9321375224,4616.223666142775,70
"POLYGON ((19.906687651817016 50.04450625848642, 19.90266525834366 50.04187617975072, 19.898620546936346 50.043841812633495, 19.898598194866633 50.0484371084858, 19.902620265114166 50.0510670879745, 19.906665010641138 50.04910187087533, 19.906687651817016 50.04450625848642, 19.906687651817016 50.04450625848642))",885262ce07fffff,2496.2580896703116,2186.026911431581,17626.706921706016,130569.68965090992,6814.572485443807,33
"POLYGON ((19.894277515002376 50.1055177657474, 19.890257916301564 50.102887961496954, 19.88621486362853 50.104849198989925, 19.886191376045897 50.1094398250028, 19.890210651614314 50.11206952926497, 19.894253737881634 50.11010870751977, 19.894277515002376 50.1055177657474, 19.894277515002376 50.1055177657474))",885262ced7fffff,45.09344186033637,811.5553405954522,4562.794272219184,117537.06421637659,10261.208334453195,3
"POLYGON ((19.89487552676359 49.98144487995288, 19.890850454282564 49.978815155915846, 19.88680507166396 49.980784858686505, 19.886784726662203 49.985383869893965, 19.890809475744845 49.98801349549982, 19.894854893211534 49.98604420834685, 19.89487552676359 49.98144487995288, 19.89487552676359 49.98144487995288))",885262cf6bfffff,0.0,1217.3899643263785,10523.801996770562,43254.95862630039,10461.605127411984,0
"POLYGON ((19.954874350403486 50.08986140644012, 19.950853558929264 50.087230058544336, 19.946807664441828 50.089193522801004, 19.946782528114618 50.0937879187478, 19.950802996614883 50.096419166733476, 19.954848924400192 50.094456118699874, 19.954874350403486 50.08986140644012, 19.954874350403486 50.08986140644012))",885262c547fffff,0.0,1087.355958553952,40049.07988748848,34406.72270207603,6033.270595728002,102
"POLYGON ((20.02797545112859 50.013067420999924, 20.023950675455712 50.01043425664255, 20.019900294398504 50.01240435914131, 20.019874655469046 50.01700720928199, 20.023899108235675 50.01964027455355, 20.027949522821984 50.017670588787766, 20.02797545112859 50.013067420999924, 20.02797545112859 50.013067420999924))",885262c237fffff,1358.0509256198068,2668.5958211219304,41511.58809001818,17418.925592790598,4061.1205409813606,143
"POLYGON ((19.84233879559539 49.99784174525711, 19.838314890100108 49.995213352638494, 19.8342720253809 49.99718093115133, 19.834253031065458 50.001776487089415, 19.838276613032047 50.00440478117136, 19.842319512826748 50.00243761786946, 19.84233879559539 49.99784174525711, 19.84233879559539 49.99784174525711))",885262cd55fffff,0.0,0.0,5687.251484485698,311758.7461888642,12616.072489321888,5
"POLYGON ((20.05195769372922 50.0564830702184, 20.047934642246407 50.05384925478554, 20.04388406156782 50.055816856277985, 20.043856499448154 50.06041785624484, 20.047879228196216 50.06305157199817, 20.051929841782627 50.06108438748171, 20.05195769372922 50.0564830702184, 20.05195769372922 50.0564830702184))",885262c2cbfffff,0.0,1567.278336964672,16662.19353981629,4236.837349578256,3879.421089923809,14
"POLYGON ((20.083899942507095 50.11435936311258, 20.07987919630095 50.111724684675764, 20.075828355258484 50.11368894923258, 20.075798228326423 50.118287474945994, 20.07981865202855 50.12092205291284, 20.083869525150657 50.11895820565369, 20.083899942507095 50.11435936311258, 20.083899942507095 50.11435936311258))",885262d437fffff,0.0,438.5832199830951,3422.047679304509,3020.33020696261,9790.7991960245,0
"POLYGON ((20.035645400127386 50.08275016311526, 20.031623639576683 50.08011674684844, 20.02757422746373 50.08208224349859, 20.02754654312194 50.086680739561, 20.03156798094253 50.089314055849414, 20.035617425818913 50.08734897607111, 20.035645400127386 50.08275016311526, 20.035645400127386 50.08275016311526))",885262d5a5fffff,1134.877056521863,2569.457075229936,39828.11505270543,32565.2014685779,4904.224095853,151
"POLYGON ((19.86648051793333 50.013614310665524, 19.86245710150643 50.010985286728726, 19.858413510701716 50.01295225377344, 19.858393301573233 50.017547829348345, 19.862416394581007 50.02017675450385, 19.86646002012028 50.018210202883104, 19.86648051793333 50.013614310665524, 19.86648051793333 50.013614310665524))",885262cc6dfffff,0.0,0.0,8188.1588921825205,16829.657991093976,10331.373580267189,0
"POLYGON ((19.898484688478696 50.07140892734903, 19.89446354979609 50.068779038821134, 19.890419684006336 50.07074268134476, 19.890396922974706 50.075335796667545, 19.89441773846383 50.07796558562656, 19.898461638161987 50.07600235884905, 19.898484688478696 50.07140892734903, 19.898484688478696 50.07140892734903))",885262cee9fffff,1654.205646204311,1079.1059833428571,38388.931712415986,10631.158072564274,7973.099757819747,101
"POLYGON ((19.930891156265886 50.04650018439449, 19.926868649310478 50.04386948359341, 19.922822956780152 50.0458354443454, 19.922799737271287 50.05043168993393, 19.92682192108196 50.05306229141604, 19.930867647530107 50.05109674664602, 19.930891156265886 50.04650018439449, 19.930891156265886 50.04650018439449))",885262ce43fffff,1561.8718034928484,2273.0486702174085,50560.63860744774,5811.758407300423,5072.139020776134,243
"POLYGON ((19.890419684006336 50.07074268134476, 19.886398583428395 50.068113000044235, 19.882355045055306 50.07007653359391, 19.88233257326838 50.074669332781575, 19.8863533506259 50.0772989145373, 19.890396922974706 50.075335796667545, 19.890419684006336 50.07074268134476, 19.890419684006336 50.07074268134476))",885262cee1fffff,1256.141165141123,1783.3177782953674,29754.44488913439,43706.87870385937,8490.0054315912,70
"POLYGON ((19.93082028033952 50.06028893851759, 19.926798382129512 50.05765822905809, 19.92275294864417 50.05962324863806, 19.92272937957422 50.064218561698496, 19.926750954669135 50.066849171665886, 19.930796421933003 50.064884568082334, 19.93082028033952 50.06028893851759, 19.93082028033952 50.06028893851759))",885262ce51fffff,230.09121675003158,4595.206822706391,46236.97814444181,19123.92449939894,5355.414509000938,364
"POLYGON ((19.91082243485567 50.024153705535674, 19.906799109782277 50.02152353686965, 19.902753846739362 50.02349063582711, 19.902731874458603 50.02808748767339, 19.906754876275425 50.03071755734017, 19.91080017361352 50.02875087417742, 19.91082243485567 50.024153705535674, 19.91082243485567 50.024153705535674))",885262ce67fffff,1491.3112985349587,1400.4546818562203,49304.284878440914,22670.938323830895,6922.158165627685,198
"POLYGON ((20.060115407868455 50.04334260876353, 20.056091710912902 50.04070859419619, 20.05204054654392 50.04267724872612, 20.052013046134245 50.04727950081287, 20.056036420352907 50.04991341585038, 20.060087617702077 50.047945178348385, 20.060115407868455 50.04334260876353, 20.060115407868455 50.04334260876353))",885262d527fffff,108.9524556774763,0.0,7484.799154497524,6268.154765785466,4251.826212614614,0
"POLYGON ((19.858290510471434 50.04052105327357, 19.854268348532297 50.03789221780904, 19.850225602852312 50.03985719523201, 19.85020498457208 50.044450592749676, 19.85422682312408 50.04707932911078, 19.858269603327315 50.04511476707507, 19.858290510471434 50.04052105327357, 19.858290510471434 50.04052105327357))",885262cc01fffff,1173.781588348937,1183.2058948043477,9508.803811368507,27014.138920654317,10316.036775713605,1
"POLYGON ((20.19315511531959 50.08888625094906, 20.189132395578735 50.08624878062727, 20.185076537945005 50.088216880565255, 20.185043368518404 50.09282203268113, 20.189065766057364 50.09545940263963, 20.193121655208856 50.09349172086298, 20.19315511531959 50.08888625094906, 20.19315511531959 50.08888625094906))",8852666d91fffff,0.0,0.0,4739.463695435463,0.0,14682.674843857922,0
"POLYGON ((19.97531018806108 50.04325996858865, 19.971287172346937 50.040628131010415, 19.967239554676816 50.04259516411854, 19.9672149190873 50.04719361848351, 19.971237611791313 50.04982535669745, 19.975285263078884 50.0478587399282, 19.97531018806108 50.04325996858865, 19.97531018806108 50.04325996858865))",885262c08dfffff,2401.450862855376,3905.4204281036195,36646.55031626222,12905.147403279263,1876.7284234587294,110
"POLYGON ((19.92275294864417 50.05962324863806, 19.918731087976905 50.05699274654945, 19.91468598139803 50.058957656971884, 19.914662701624415 50.06355265357013, 19.91868423914949 50.066183056190695, 19.92272937957422 50.064218561698496, 19.92275294864417 50.05962324863806, 19.92275294864417 50.05962324863806))",885262ce57fffff,1350.1095811839057,1325.6454258041756,37471.84163413837,269434.85566285707,5888.123120066155,310
"POLYGON ((20.05986107778056 50.08475451390673, 20.055839212575098 50.082120474140716, 20.05178882558543 50.08408629829754, 20.051760271224005 50.08868574516718, 20.05578181378209 50.091319684882556, 20.059832233332937 50.0893542777964, 20.05986107778056 50.08475451390673, 20.05986107778056 50.08475451390673))",885262d5e1fffff,0.0,2027.2694718930495,12334.865435562942,4808.290370706329,6141.0225140817665,10
"POLYGON ((20.007825824613843 50.0045058061144, 20.003800834365123 50.00187316617595, 19.999751137950337 50.00384346553846, 19.99972639800092 50.008445988297275, 20.00375106526019 50.011078529296825, 20.007800795442225 50.009108646493935, 20.007825824613843 50.0045058061144, 20.007825824613843 50.0045058061144))",885262c009fffff,0.0,824.3701249533336,33943.5337502812,92848.1228835147,4556.395789144757,167
"POLYGON ((20.201434079026523 50.06191442713553, 20.197410102323033 50.05927676460855, 20.193353403735365 50.06124686591155, 20.193320650104823 50.065854211559454, 20.19734430457445 50.06849177404726, 20.201401034892452 50.066522090943884, 20.201434079026523 50.06191442713553, 20.201434079026523 50.06191442713553))",8852666d8dfffff,0.0,1119.7508567674092,9487.880676532955,8926.692982420915,14559.782515672225,0
"POLYGON ((19.999287915153467 50.08664126543352, 19.995266619358066 50.08400877993385, 19.99121880153455 50.08597331440452, 19.991192246493412 50.090569917811784, 19.995213219450108 50.09320230335536, 19.999261070270574 50.09123818546509, 19.999287915153467 50.08664126543352, 19.999287915153467 50.08664126543352))",885262c763fffff,801.7560247945586,2085.2399035634476,42687.55384657332,131668.91276827978,4667.05435011608,132
"POLYGON ((20.07235393377611 50.02362326988483, 20.068329268603613 50.020988957178034, 20.06427722944135 50.02295919203419, 20.064249822346703 50.02756332250918, 20.068274164779226 50.030197535911135, 20.072326237030325 50.02822771816053, 20.07235393377611 50.02362326988483, 20.07235393377611 50.02362326988483))",885262c251fffff,0.0,0.0,2859.5679960720727,0.0,5661.000384286047,2
"POLYGON ((19.886743686568323 49.994580961672966, 19.88271926088295 49.99195143457312, 19.878674463565712 49.99392008655244, 19.87865405714205 49.9985178500824, 19.88267815943138 50.001147278601394, 19.886722991524362 49.99917904218879, 19.886743686568323 49.994580961672966, 19.886743686568323 49.994580961672966))",885262cf01fffff,0.0,0.0,7120.006608897364,61653.23021148781,10000.51648050275,2
"POLYGON ((19.91495624792712 50.0037934619406, 19.910931991250017 50.00116320412832, 19.906886177211007 50.00313176963144, 19.906864585362225 50.00773017715882, 19.9108885187521 50.01036033621995, 19.914934367261868 50.00839218652243, 19.91495624792712 50.0037934619406, 19.91495624792712 50.0037934619406))",885262c1b7fffff,0.0,448.77170423719235,16178.821658577941,167519.81496026384,7743.537548937754,28
"POLYGON ((19.991603109828148 50.01698690540234, 19.9875788020621 50.01435467111494, 19.983530015301053 50.016323808050664, 19.98350550252792 50.02092476284937, 19.987529487279318 50.02355689807169, 19.991578307802396 50.02158817757798, 19.991603109828148 50.01698690540234, 19.991603109828148 50.01698690540234))",885262c015fffff,877.1662805029482,1442.8822338256607,37520.61892047861,13763.936650421505,3209.3970758095966,138
"POLYGON ((20.10448944414711 50.053910205044524, 20.100465862977032 50.05127504199711, 20.09641304370092 50.05324382736487, 20.096383773039204 50.057847358397076, 20.100407031639598 50.06048242169528, 20.10445988345535 50.058514053728096, 20.10448944414711 50.053910205044524, 20.10448944414711 50.053910205044524))",885262d541fffff,0.0,486.37795151549426,2895.3703922514487,61507.918922720746,7513.70091714061,0
