geometry,h3_index,bike_path_length,main_roads_length,walks_length,green_space_area,distance_to_city_center,service_amenity_count
"POLYGON ((4.943788987041693 52.32382972333863, 4.9477726562209146 52.325031319825406, 4.951309408246966 52.32210552760187, 4.9508627045929705 52.31797792625384, 4.946878985793426 52.316776087168826, 4.943342020255883 52.319702092028635, 4.943788987041693 52.32382972333863, 4.943788987041693 52.32382972333863))",887ab60803fffff,2352.255968499243,2222.6167876260706,17656.56878836437,35481.70938613464,6905.242353584817,37
"POLYGON ((5.0044241054065495 52.3860078034415, 5.0084022380451305 52.38720677501638, 5.0119363103570125 52.384283587547564, 5.011492463613539 52.380161215646396, 5.007514281472337 52.3789620016579, 5.00397999556493 52.3818854019827, 5.0044241054065495 52.3860078034415, 5.0044241054065495 52.3860078034415))",887ab64611fffff,0.0,0.0,3278.045956171852,6741.385387614719,7943.396411261697,1
"POLYGON ((4.857553886884097 52.381665164398356, 4.86154066904121 52.3828651073326, 4.865077878587709 52.37993981664254, 4.864628519224076 52.375814369896226, 4.860641686427429 52.37461418421662, 4.857104263621692 52.37753968802725, 4.857553886884097 52.381665164398356, 4.857553886884097 52.381665164398356))",887ab619d7fffff,2735.902153995689,2435.001789359266,13780.996239410386,11750.306273181064,2226.5610030805415,64
"POLYGON ((4.892478237550979 52.348283004688014, 4.896464084491444 52.34948398443513, 4.900001340118089 52.34655820349334, 4.899552962162924 52.342431229932735, 4.895567065054042 52.3412300074919, 4.892029596056453 52.344156001303965, 4.892478237550979 52.348283004688014, 4.892478237550979 52.348283004688014))",887ab60a05fffff,1645.1766983768848,2709.510332182685,23221.01942091778,4689.782100274591,3094.096174807706,471
"POLYGON ((5.0415452534874134 52.40915753266585, 5.045520475963628 52.410355446533146, 5.049053245313565 52.40743342647938, 5.0486110058342275 52.403313279648366, 5.044635734014826 52.40211512346915, 5.041102751005649 52.4050373564315, 5.0415452534874134 52.40915753266585, 5.0415452534874134 52.40915753266585))",887ab64445fffff,0.0,1193.7700915258474,1315.8956241172762,0.0,11025.371830677403,0
"POLYGON ((4.754885061390032 52.43057723168156, 4.7588761750040085 52.43177593832109, 4.762414352383042 52.428850676384606, 4.76196162910572 52.424726494219684, 4.757970463752328 52.42352754464505, 4.7544320734034455 52.42645302016912, 4.754885061390032 52.43057723168156, 4.754885061390032 52.43057723168156))",887ab61a6bfffff,0.0,0.0,2109.4682445081467,221.04918194340055,10958.035862646257,9
"POLYGON ((4.94564689107598 52.412170415161654, 4.9496275832648875 52.413368747597836, 4.953162278006436 52.410445522681876, 4.95271649398422 52.40632375221506, 4.948735751675928 52.405125177255066, 4.945200843496975 52.40804861528425, 4.94564689107598 52.412170415161654, 4.94564689107598 52.412170415161654))",887ab6548bfffff,566.0718100103611,0.0,3261.9080740334093,2965.865529566934,5577.305031777438,0
"POLYGON ((4.9995764563245455 52.41246081839782, 5.0035540102595535 52.41365884236002, 5.00708757938747 52.41073635222283, 5.00664380812909 52.40661562511315, 5.002666204499838 52.405417358747926, 4.999132421810915 52.408340061893945, 4.9995764563245455 52.41246081839782, 4.9995764563245455 52.41246081839782))",887ab6460dfffff,0.0,0.0,997.0466877102228,803.2664702023714,8555.497193364115,0
"POLYGON ((4.942558175367319 52.41921508717593, 4.9465388173715095 52.42041317708712, 4.950073414614455 52.41749011387748, 4.9496275832648875 52.413368747597836, 4.94564689107598 52.412170415161654, 4.942112080409093 52.41509369152872, 4.942558175367319 52.41921508717593, 4.942558175367319 52.41921508717593))",887ab65489fffff,754.3081092017635,1463.3781186743422,2933.704675427982,5646.869781122001,6037.193044753381,1
"POLYGON ((4.792902233871865 52.390144897003104, 4.796892472039125 52.391344884470456, 4.800430809046828 52.38841896761416, 4.799979120973191 52.384292849995575, 4.7959888316044905 52.38309261964519, 4.79245028149864 52.38601874979499, 4.792902233871865 52.390144897003104, 4.792902233871865 52.390144897003104))",887ab6185bfffff,3087.8941344261953,2947.8239300496653,4828.384503953266,338231.46211848815,6724.088806173968,6
"POLYGON ((4.956149843463347 52.29561179443676, 4.9601337107307275 52.29681436130737, 4.9636708485293815 52.29388792635279, 4.963224332612978 52.28975871206875, 4.959240415987385 52.28855590260614, 4.955703064624107 52.29148255001811, 4.956149843463347 52.29561179443676, 4.956149843463347 52.29561179443676))",887ab608ebfffff,1160.8192687921971,643.1210946737614,21974.6085721284,49878.38966130143,10050.670651139639,532
"POLYGON ((4.949148194620726 52.37333953734557, 4.953129946216198 52.374539280957514, 4.956665456849047 52.371614984082804, 4.95621942935425 52.36749073069908, 4.952237627892655 52.36629074453974, 4.9487019037796935 52.36921525431012, 4.949148194620726 52.37333953734557, 4.949148194620726 52.37333953734557))",887ab6094bfffff,0.0,1243.0084267263576,11258.954596053736,907.3960344533589,4112.523414593935,7
"POLYGON ((4.877986143857439 52.42769775586841, 4.88197024797735 52.42889588953891, 4.8855059809907475 52.425972201692126, 4.88505782313774 52.421850166843264, 4.881073668272159 52.42065179051048, 4.877537721993004 52.42357569168744, 4.877986143857439 52.42769775586841, 4.877986143857439 52.42769775586841))",887ab656ddfffff,938.120791021098,5072.594733021101,1985.8089683386784,33447.829125410295,5799.743066216586,5
"POLYGON ((4.764509960863393 52.37761589960264, 4.768502242173712 52.37881650564897, 4.772041445479604 52.375889845602, 4.771588580504369 52.37176236622611, 4.767596247840726 52.37056151722322, 4.764056831493423 52.37348839055137, 4.764509960863393 52.37761589960264, 4.764509960863393 52.37761589960264))",887ab61ac1fffff,816.0913718325825,1311.1672921743652,8742.104268865822,22420.019728438678,8473.71022041259,3
"POLYGON ((4.764141714790927 52.409426469479904, 4.768132983426071 52.41062590492152, 4.771671461203457 52.40770015691713, 4.771218883345043 52.40357476001497, 4.76722756316759 52.402375081641715, 4.763688872378647 52.40530104310081, 4.764141714790927 52.409426469479904, 4.764141714790927 52.409426469479904))",887ab61a03fffff,0.0,0.0,3456.528711917572,1907.5677048441796,9272.236719867358,0
"POLYGON ((4.766236836986128 52.35817693782144, 4.770229650042021 52.359378250751206, 4.773769265551434 52.35645105443751, 4.773316281055931 52.35232233202102, 4.769323416774246 52.35112077612307, 4.765783588201642 52.354048185608555, 4.766236836986128 52.35817693782144, 4.766236836986128 52.35817693782144))",887ab61ad1fffff,2218.2334680017825,2447.8466674911083,21414.391128355826,38455.50911133434,8588.298519672297,78
"POLYGON ((4.8916814744060515 52.411879866220396, 4.895665301069437 52.41307850728918, 4.899201115897893 52.41015454722502, 4.898753317362866 52.40603173287288, 4.8947694401543345 52.40483284915931, 4.891233412013724 52.40775702244114, 4.8916814744060515 52.411879866220396, 4.8916814744060515 52.411879866220396))",887ab65699fffff,2378.9768750052267,2892.2595035280956,26556.803111290385,5836.564689240464,3996.2206580057227,34
"POLYGON ((4.85620484876287 52.369287897191306, 4.860192110940479 52.37048830362755, 4.863729632109251 52.36756263838736, 4.863280104355306 52.363436353653775, 4.859292791599666 52.36223570445931, 4.855755057163732 52.36516158275534, 4.85620484876287 52.369287897191306, 4.85620484876287 52.369287897191306))",887ab618a5fffff,2252.1282422479835,1605.6702489172058,17633.70826646818,858.64997498569,2349.837708153776,111
"POLYGON ((4.9757054641668494 52.40527128631992, 4.979684637606335 52.40646970696268, 4.98321886724388 52.40354668788651, 4.982774136942485 52.399425035149406, 4.978794913661583 52.39822637204424, 4.975260470511233 52.401149604137245, 4.9757054641668494 52.40527128631992, 4.9757054641668494 52.40527128631992))",887ab654b7fffff,752.4165289449469,1189.387832210532,1890.7387067187792,0.0,6746.27989630861,1
"POLYGON ((5.016785668418951 52.35782120711353, 5.020763998676288 52.35902114833559, 5.024298455638465 52.35609731611018, 5.023854795979466 52.35197332998262, 5.0198764164806615 52.35077314635204, 5.016341745870015 52.35369719125613, 5.016785668418951 52.35782120711353, 5.016785668418951 52.35782120711353))",887ab64689fffff,374.55884441651074,0.0,4811.710683067402,0.0,8941.406585108014,4
"POLYGON ((4.825128913352791 52.331985556834255, 4.829119180722734 52.33318750925057, 4.832658194642022 52.330260353046505, 4.832207154406264 52.32613103151155, 4.828216836430279 52.324928836238314, 4.8246776092838415 52.327856205355495, 4.825128913352791 52.331985556834255, 4.825128913352791 52.331985556834255))",887ab60325fffff,396.0905554691714,0.0,3422.6790069120284,262606.29200764175,6548.15659867685,3
"POLYGON ((5.0039978285155335 52.417779165480816, 5.007974952630748 52.418976969103234, 5.011508308192312 52.416054691995, 5.011064753192726 52.41193439823396, 5.00708757938747 52.41073635222283, 5.0035540102595535 52.41365884236002, 5.0039978285155335 52.417779165480816, 5.0039978285155335 52.417779165480816))",887ab64663fffff,267.7863709645065,0.0,2588.5371650928037,3274.9532250944017,9108.519745379059,0
"POLYGON ((5.023437730007565 52.41964797079012, 5.027413663859531 52.42084559823092, 5.030946571747078 52.41792363693472, 5.030503759379289 52.41380383519533, 5.0265277759802665 52.41260596541064, 5.02299465448379 52.4155281397078, 5.023437730007565 52.41964797079012, 5.023437730007565 52.41964797079012))",887ab64625fffff,0.0,0.0,2700.1517191566754,1571.4551930522427,10364.303227732371,3
"POLYGON ((4.809312827934547 52.39906969870975, 4.813301829614311 52.400269266617045, 4.816839626588039 52.39734382797858, 4.81638863499896 52.39321860812148, 4.81239958219574 52.392018797375016, 4.808861572092803 52.394944449323404, 4.809312827934547 52.39906969870975, 4.809312827934547 52.39906969870975))",887ab6180bfffff,680.1601508043651,694.6779823205605,3582.757020086907,91.62485364472256,5996.455503012172,2
"POLYGON ((4.900001340118089 52.34655820349334, 4.903986807750817 52.347759205176445, 4.907523947539544 52.34483347597876, 4.907075833073268 52.34070653225032, 4.903090315341672 52.339505287888876, 4.899552962162924 52.342431229932735, 4.900001340118089 52.34655820349334, 4.900001340118089 52.34655820349334))",887ab60a2bfffff,3133.9399740111116,4424.156655842003,24194.944127370458,5816.298282835957,3362.3665207047616,1234
"POLYGON ((4.761056014935896 52.416477290529485, 4.765047231963004 52.41767648303809, 4.768585609715363 52.414750896984344, 4.768132983426071 52.41062590492152, 4.764141714790927 52.409426469479904, 4.760603124040899 52.41235226903278, 4.761056014935896 52.416477290529485, 4.761056014935896 52.416477290529485))",887ab61a01fffff,328.5536544351884,0.0,8527.682370136126,3484.8659548114774,9799.249892197076,3
"POLYGON ((4.77302885936917 52.42007466934996, 4.777019269714646 52.421273663162154, 4.780557321451411 52.41834834212775, 4.780105175853699 52.41422381378485, 4.776114713974247 52.41302457706949, 4.772576449214266 52.41595011159891, 4.77302885936917 52.42007466934996, 4.77302885936917 52.42007466934996))",887ab61a2bfffff,0.0,0.0,0.0,0.0,9287.851238984333,0
"POLYGON ((5.047267356404591 52.319128367992924, 5.051245170243024 52.32032956494642, 5.054779868678289 52.317405031967816, 5.054336967013864 52.31327908962623, 5.050359104399071 52.312077650302086, 5.046824192212753 52.31500239568875, 5.047267356404591 52.319128367992924, 5.047267356404591 52.319128367992924))",887ab67363fffff,1378.1323334878225,1318.5969712470742,4842.481538190237,6059.268473361409,12509.265831775268,2
"POLYGON ((4.954913906947395 52.39103300434442, 4.9588947492984 52.39223206434854, 4.9624297358879526 52.389308354744706, 4.961984093591908 52.38518537215484, 4.958003201317587 52.3839860696304, 4.954468001250361 52.38690999221467, 4.954913906947395 52.39103300434442, 4.954913906947395 52.39103300434442))",887ab65493fffff,1069.0986121195465,2024.3375662108142,18713.923456117314,89968.14980404139,4794.625939511952,8
"POLYGON ((4.873553188404894 52.42237733745002, 4.877537721993004 52.42357569168744, 4.881073668272159 52.42065179051048, 4.880625294211091 52.416529321784694, 4.876640709873097 52.415330724870714, 4.873104550333802 52.41825483935776, 4.873553188404894 52.42237733745002, 4.873553188404894 52.42237733745002))",887ab656d9fffff,1630.8388210966325,3945.8878596842947,18296.603981115866,50548.48786237896,5264.722370334402,6
"POLYGON ((5.003938430272883 52.31003822081557, 5.007919057044752 52.31123999215249, 5.011454869744534 52.308314614594074, 5.011010269321225 52.30418725325428, 5.007029593484094 52.30298523944291, 5.003493567123226 52.30591082944432, 5.003938430272883 52.31003822081557, 5.003938430272883 52.31003822081557))",887ab609b9fffff,1181.5903172711692,1707.2938134397382,4734.143944890539,7056.971331349835,10738.663830874499,4
"POLYGON ((5.052143871200161 52.40039109813167, 5.056118762355425 52.40158927632906, 5.059651509938372 52.39866714626163, 5.059209580044684 52.39454662515496, 5.055234639680712 52.393348204662004, 5.051701678406842 52.396270547569884, 5.052143871200161 52.40039109813167, 5.052143871200161 52.40039109813167))",887ab6440dfffff,0.0,0.0,0.0,0.0,11439.007093258546,0
"POLYGON ((4.923910101275575 52.35376321965361, 4.927893950937779 52.35496382379243, 4.931430431755879 52.3520386237503, 4.930983276338646 52.34791260672944, 4.9269993767246545 52.346711759971434, 4.923462682467389 52.349637172852084, 4.923910101275575 52.35376321965361, 4.923910101275575 52.35376321965361))",887ab60b13fffff,3155.01535385877,2980.8742540062194,21345.174301432082,190200.63894156215,3436.0033463890554,28
"POLYGON ((4.852154704119559 52.33214101274283, 4.856143405912189 52.33334280999315, 4.859681861428168 52.33041602219176, 4.859231828430076 52.32628722427747, 4.855243076244348 52.32508518423069, 4.851704407437537 52.32801218489319, 4.852154704119559 52.33214101274283, 4.852154704119559 52.33214101274283))",887ab6016dfffff,2704.2041408357363,2435.258751238201,14754.288209107179,260486.0522445217,5485.846228923024,19
"POLYGON ((4.983639518268258 52.37176532835073, 4.9876193204307775 52.37296493932592, 4.99115415060649 52.37004106174604, 4.99070939216811 52.365917360369934, 4.98672954042131 52.36471750692319, 4.983194496684878 52.367641597322574, 4.983639518268258 52.37176532835073, 4.983639518268258 52.37176532835073))",887ab6092bfffff,0.0,0.0,182.8759350463904,0.0,6468.038942822585,0
"POLYGON ((4.772041445479604 52.375889845602, 4.7760333490251305 52.3770904736719, 4.779572438891141 52.37416386530849, 4.779119838260486 52.370036415616745, 4.775127883431464 52.36883554460574, 4.771588580504369 52.37176236622611, 4.772041445479604 52.375889845602, 4.772041445479604 52.375889845602))",887ab61ac7fffff,841.7264306590193,0.0,9778.475014578584,50814.021465579644,7959.10258128279,9
"POLYGON ((5.020778429974894 52.39492479830343, 5.024755322606793 52.39612335110198, 5.028288850385021 52.39320064089253, 5.027845699143858 52.3890791650107, 5.023868757086949 52.387880369842115, 5.020335015683901 52.39080329292398, 5.020778429974894 52.39492479830343, 5.020778429974894 52.39492479830343))",887ab64631fffff,9.400334667920834,0.0,0.0,0.0,9221.24188746129,2
"POLYGON ((5.096751828169746 52.31411614391141, 5.100726923944313 52.3153172513978, 5.104260694445834 52.31239324150064, 5.103819583026328 52.30826791183185, 5.099844438894459 52.30706656208153, 5.096310454527071 52.309990784262375, 5.096751828169746 52.31411614391141, 5.096751828169746 52.31411614391141))",887ab67161fffff,263.1028725392541,303.1779196898556,2293.8550708870816,119513.98177521101,15748.453971799488,0
"POLYGON ((4.941106341224604 52.2990597518428, 4.9450909687518525 52.30026227507324, 4.948628340951644 52.29733573626628, 4.94818129913893 52.293206461721546, 4.944196622114641 52.29200369586801, 4.940659036387828 52.29493044718084, 4.941106341224604 52.2990597518428, 4.941106341224604 52.2990597518428))",887ab608cdfffff,1245.9111385553688,3415.71532381817,14817.305841753965,3191.304292046858,9271.052728294871,1255
"POLYGON ((4.817220029740016 52.36553506939327, 4.821209664782726 52.366735829496626, 4.824748071041657 52.363809531309535, 4.824297055423997 52.35968225990576, 4.820307369516443 52.35848125695401, 4.816768750079152 52.361407768253045, 4.817220029740016 52.36553506939327, 4.817220029740016 52.36553506939327))",887ab618c1fffff,1480.5675147020816,234.77044440714053,10583.051550871074,171564.66033523867,5020.089863865303,32
"POLYGON ((4.943380032600696 52.35564030327416, 4.9473626933267765 52.35684073064696, 4.95089872792641 52.353915846831924, 4.950452315270165 52.34979032283202, 4.946469604735283 52.348589652885, 4.942933356653144 52.35151474951071, 4.943380032600696 52.35564030327416, 4.943380032600696 52.35564030327416))",887ab60865fffff,1763.3402310387326,1596.092820258433,16487.237989557507,22366.36981336205,4347.012505519154,530
"POLYGON ((4.7874751116863505 52.340612682213525, 4.791467270991637 52.34181452497583, 4.795006857274757 52.33888710960695, 4.7945544973702665 52.33475763844016, 4.790562287110368 52.33355555274349, 4.787022487697354 52.33648318114651, 4.7874751116863505 52.340612682213525, 4.7874751116863505 52.340612682213525))",887ab61a93fffff,0.0,1917.2094848578881,22159.097467015363,1776.3048580560203,7954.1195913337215,10
"POLYGON ((5.013695063129584 52.364868703348584, 5.017673344080164 52.36606840216075, 5.0212077050420385 52.36314473101647, 5.020763998676288 52.35902114833559, 5.016785668418951 52.35782120711353, 5.01325109382181 52.36074509098086, 5.013695063129584 52.364868703348584, 5.013695063129584 52.364868703348584))",887ab646c7fffff,55.68956067822138,0.0,2393.1749888488544,0.0,8588.167117605943,4
"POLYGON ((4.953988446773631 52.34686527791991, 4.957970777419701 52.348065969792735, 4.9615067922041 52.34514097659769, 4.961060689844846 52.341015078786334, 4.957078309524909 52.339814144356104, 4.953542081225805 52.3427393502932, 4.953988446773631 52.34686527791991, 4.953988446773631 52.34686527791991))",887ab6082dfffff,814.3650861737367,3210.5879234475597,23100.64447391261,38226.24467427412,5491.976088167033,400
"POLYGON ((5.0000014331255125 52.38068620997651, 5.00397999556493 52.3818854019827, 5.007514281472337 52.3789620016579, 5.00707021851821 52.374839196489496, 5.003091606572075 52.37363976205546, 4.999557107074489 52.376563375216136, 5.0000014331255125 52.38068620997651, 5.0000014331255125 52.38068620997651))",887ab6461bfffff,72.39180596528513,44.15413818682365,4237.27929335357,0.0,7582.251537825207,6
"POLYGON ((4.976958271981734 52.30988007368653, 4.980940470016985 52.31108200017578, 4.984476849621449 52.30815625457601, 4.9840312447781345 52.30402836999044, 4.980048997465693 52.302826200966415, 4.976512404261444 52.30575215906114, 4.976958271981734 52.30988007368653, 4.976958271981734 52.30988007368653))",887ab609d1fffff,2198.2619473328655,694.1891582944379,17755.878781893116,80683.04271963662,9493.845152826894,17
"POLYGON ((4.834593349853115 52.41863740213319, 4.838580256148195 52.41983610922694, 4.84211708650841 52.41691157550646, 4.841667223732854 52.41278812132458, 4.83768026640071 52.41158917146416, 4.834143222868928 52.41451391855093, 4.834593349853115 52.41863740213319, 4.834593349853115 52.41863740213319))",887ab61825fffff,214.91920694973518,0.0,0.0,0.0,6014.522503357619,20
"POLYGON ((4.971698492163231 52.368166098327855, 4.97567910411828 52.36936590785607, 4.979214264789198 52.36644176583252, 4.978769027029305 52.362317601455956, 4.974788365416491 52.361117549426694, 4.971252991209043 52.36404190427358, 4.971698492163231 52.368166098327855, 4.971698492163231 52.368166098327855))",887ab60901fffff,905.4327241599025,2665.2116603233408,6513.972315109961,143.8222467528057,5704.901926637846,12
"POLYGON ((5.0096973063185635 52.32774615269003, 5.0136770244212885 52.328947240348775, 5.017212314067748 52.32602244846913, 5.016768099257884 52.321896356400714, 5.012788332032385 52.32069502629409, 5.00925282872721 52.32362003070225, 5.0096973063185635 52.32774615269003, 5.0096973063185635 52.32774615269003))",887ab609a1fffff,851.0383038340493,0.0,3838.586903977218,82339.22557613913,9826.337422166487,3
"POLYGON ((4.950073414614455 52.41749011387748, 4.9540536771352475 52.41868822586339, 4.957588158433938 52.415765214080665, 4.957142590642426 52.41164387717733, 4.953162278006436 52.410445522681876, 4.9496275832648875 52.413368747597836, 4.950073414614455 52.41749011387748, 4.950073414614455 52.41749011387748))",887ab65481fffff,0.0,0.0,396.5024454067253,465.68941438428266,6215.832245043706,0
"POLYGON ((4.990658733814594 52.29404810935485, 4.99464064978479 52.295250542719465, 4.998177103451562 52.292324527893676, 4.997731854780643 52.28819586732032, 4.993749889733569 52.286993191439535, 4.990213222421977 52.289919418646676, 4.990658733814594 52.29404810935485, 4.990658733814594 52.29404810935485))",887ab6099bfffff,1888.9621052822606,0.0,14574.629929299457,62326.38777340857,11456.473613058926,10
"POLYGON ((4.82880468968638 52.40094239918005, 4.8327925056807 52.40214179045658, 4.836329861416432 52.39921666825039, 4.83587961431949 52.39509194148445, 4.831891747345367 52.39389230741389, 4.828354178435763 52.39681764290181, 4.82880468968638 52.40094239918005, 4.82880468968638 52.40094239918005))",887ab6183dfffff,499.1605976678625,179.54519797922018,0.0,512.2483405697687,4944.393633377636,564
"POLYGON ((4.997818758274525 52.43186309478086, 5.001795782814025 52.43306041362222, 5.005328944806878 52.43013845993143, 5.004885295787618 52.42601897428078, 5.000908221427658 52.424821413048384, 4.9973748458951315 52.42774357985642, 4.997818758274525 52.43186309478086, 4.997818758274525 52.43186309478086))",887ab6466dfffff,0.0,567.2933781324041,7715.414697145664,3808.534581597631,9672.641452885144,3
"POLYGON ((4.794632951169781 52.37071212583666, 4.798623720873697 52.371912819946516, 4.8021624695719005 52.36898636665519, 4.8017106616738205 52.36485900606824, 4.797719840895807 52.36365806906369, 4.794180879077721 52.36658473553943, 4.794632951169781 52.37071212583666, 4.794632951169781 52.37071212583666))",887ab61aabfffff,1689.9399587075836,1759.4992407944526,12874.32624609039,29782.217019832657,6447.959456505547,6
"POLYGON ((4.942039835801552 52.343262804847164, 4.9460229759482495 52.34446369545154, 4.949559320947595 52.34153843777325, 4.949112739278307 52.33741207674329, 4.945129549384287 52.336210943551926, 4.941592990894582 52.33913641397596, 4.942039835801552 52.343262804847164, 4.942039835801552 52.343262804847164))",887ab60863fffff,879.0849338442714,1894.3120685857605,24624.687552750707,16634.24715328669,5135.100672858511,194
"POLYGON ((4.8947694401543345 52.40483284915931, 4.898753317362866 52.40603173287288, 4.902289230337662 52.40310761109657, 4.901841479417409 52.39898439243183, 4.897857551729205 52.39778526607483, 4.894321425428661 52.40070960102448, 4.8947694401543345 52.40483284915931, 4.8947694401543345 52.40483284915931))",887ab6569bfffff,1704.717352566797,3317.0609899425435,18777.29140770286,3460.1847829065123,3232.3202898466893,37
"POLYGON ((5.049053245313565 52.40743342647938, 5.053028087194965 52.408631362380156, 5.056560738883182 52.40570939374798, 5.056118762355425 52.40158927632906, 5.052143871200161 52.40039109813167, 5.0486110058342275 52.403313279648366, 5.049053245313565 52.40743342647938, 5.049053245313565 52.40743342647938))",887ab6446bfffff,0.0,0.0,0.0,0.0,11448.429109889325,0
"POLYGON ((5.0119363103570125 52.384283587547564, 5.01591406267747 52.385482581115006, 5.019448017700015 52.38255944518103, 5.019004434003942 52.37843710284624, 5.015026632250236 52.377237866880456, 5.011492463613539 52.380161215646396, 5.0119363103570125 52.384283587547564, 5.0119363103570125 52.384283587547564))",887ab64617fffff,0.0,0.0,2248.173382532934,1547.643637661502,8427.20405524331,0
"POLYGON ((4.947809153134193 52.36096585094635, 4.951791384236174 52.362166057700186, 4.955327205347786 52.35924138671617, 4.954881008833144 52.35511629614589, 4.95089872792641 52.353915846831924, 4.9473626933267765 52.35684073064696, 4.947809153134193 52.36096585094635, 4.947809153134193 52.36096585094635))",887ab60959fffff,1639.9379607148505,2100.984798712262,20401.38196459377,165417.8663342013,4346.227430225832,575
"POLYGON ((4.749445518948122 52.38106822873204, 4.753438555514032 52.38226879071565, 4.756977985275295 52.379342027312184, 4.756524591460429 52.37521448859415, 4.752531503401506 52.37401368362315, 4.748991860638243 52.37694066035602, 4.749445518948122 52.38106822873204, 4.749445518948122 52.38106822873204))",887ab61123fffff,295.22426888253113,2430.4921042363803,12432.237922616061,551.2940610611042,9513.994090945784,21
"POLYGON ((4.784016349136943 52.379491530923154, 4.788007445669603 52.380691960113346, 4.79154620886781 52.37776561669018, 4.791094088607655 52.37363863082226, 4.787102940865396 52.37243795872058, 4.783563964580635 52.37536451539683, 4.784016349136943 52.379491530923154, 4.784016349136943 52.379491530923154))",887ab61ae3fffff,1507.0214083996968,477.8250532055159,11931.22892135903,91805.24155423928,7153.845232788349,4
"POLYGON ((4.817599138739266 52.33371083438258, 4.821589784678273 52.33491276487837, 4.825128913352791 52.331985556834255, 4.8246776092838415 52.327856205355495, 4.820686912669145 52.326654031987246, 4.817147570786857 52.329581452968775, 4.817599138739266 52.33371083438258, 4.817599138739266 52.33371083438258))",887ab6032dfffff,431.8679468771123,0.0,1912.643163241227,97303.1055933207,6764.336568960926,6
"POLYGON ((4.934112182172188 52.376788864649534, 4.938094693079253 52.37798856429155, 4.941630436318383 52.37506416420059, 4.94118388208048 52.37093985152216, 4.937201321168298 52.3697399093019, 4.9336653644868385 52.372664522336855, 4.934112182172188 52.376788864649534, 4.934112182172188 52.376788864649534))",887ab60b3dfffff,3854.265667710066,3383.9774825077443,21424.847770909288,76034.05881216995,3078.9712748220795,112
"POLYGON ((4.897310228962724 52.32179217550891, 4.901296655679088 52.32299410414329, 4.904834417048676 52.3200676273756, 4.904385965095303 52.315939009256034, 4.900399488403294 52.31473683791802, 4.896861513628031 52.31766352740174, 4.897310228962724 52.32179217550891, 4.897310228962724 52.32179217550891))",887ab60a17fffff,0.0,1106.0000192468005,4938.172749215502,3827.295840252178,6059.200276451668,0
"POLYGON ((4.944196622114641 52.29200369586801, 4.94818129913893 52.293206461721546, 4.951718767754238 52.29027976235744, 4.951271772873265 52.28615008467717, 4.94728704641749 52.284947076202144, 4.94374936426187 52.28787398802729, 4.944196622114641 52.29200369586801, 4.944196622114641 52.29200369586801))",887ab608c1fffff,483.9405614346192,6357.553849083287,4020.5243071991154,34411.194924931195,10077.55980164314,41
"POLYGON ((4.856593486544474 52.33747120407501, 4.860581758994803 52.33867278045314, 4.864120001214283 52.33574620553328, 4.863670184267669 52.33161784135219, 4.859681861428168 52.33041602219176, 4.856143405912189 52.33334280999315, 4.856593486544474 52.33747120407501, 4.856593486544474 52.33747120407501))",887ab618b3fffff,4183.086161848528,5573.704040749687,17123.728868189344,10419.742702982345,4820.049596845791,27
"POLYGON ((4.770682682786804 52.36350656878629, 4.774675066737977 52.36470766074437, 4.778214469178334 52.36178067762287, 4.777761700724346 52.357652389349674, 4.773769265551434 52.35645105443751, 4.770229650042021 52.359378250751206, 4.770682682786804 52.36350656878629, 4.770682682786804 52.36350656878629))",887ab61ad5fffff,218.77443319507717,216.19333748221487,16338.042283023395,81939.54566240453,8171.957025796956,12
"POLYGON ((4.8893895552135325 52.35533543688637, 4.893375351920004 52.35653617393825, 4.896912509886383 52.35361055417082, 4.896464084491444 52.34948398443513, 4.892478237550979 52.348283004688014, 4.888940866227149 52.35120883737042, 4.8893895552135325 52.35533543688637, 4.8893895552135325 52.35533543688637))",887ab60a63fffff,2270.099106999257,2999.828227085315,21198.583768277364,23910.546587521432,2300.084578877863,391
"POLYGON ((4.857163082089259 52.413460142979396, 4.861148853155158 52.41465891634415, 4.864685340551889 52.41173453707597, 4.8642362701001085 52.40761117114765, 4.860250448206261 52.406412155062405, 4.856713747579926 52.40933674762449, 4.857163082089259 52.413460142979396, 4.857163082089259 52.413460142979396))",887ab619e9fffff,0.0,3189.220881062362,0.0,4327.340406816395,4694.773003104243,112
"POLYGON ((4.915580391770939 52.41907072025217, 4.919562601273573 52.42026896439947, 4.923097758874195 52.417345533700704, 4.922650920321357 52.41322364564364, 4.918668660421143 52.41202515891098, 4.915133289459079 52.414948802819346, 4.915580391770939 52.41907072025217, 4.915580391770939 52.41907072025217))",887ab656b1fffff,967.413483322393,2084.6517371220725,6731.244403672863,43007.68872291481,5124.093789916362,2
"POLYGON ((4.773769265551434 52.35645105443751, 4.777761700724346 52.357652389349674, 4.781301202569969 52.35472524479926, 4.780848482313262 52.35059655218777, 4.776855995984372 52.34939497432307, 4.773316281055931 52.35232233202102, 4.773769265551434 52.35645105443751, 4.773769265551434 52.35645105443751))",887ab61ad7fffff,3542.182826345141,1759.2255146573657,25757.503895052327,4239.226738557383,8139.351096322195,53
